Date,MKT_RF,SMB,HML,MOM,RF,cfnai,cpi_yoy,real_ff,ff_nominal,cpi_dir,cpi_med,curve,vix,indpro_yoy,usrec
1975-05,0.052000000000000005,0.0393,-0.0405,-0.0058,0.0044,-1.4666666666666666,0.10187110187110182,-0.049671101871101825,0.052199999999999996,-0.015650265650265727,0.023260986950980445,,,-0.11440706934156064,0.0
1975-06,0.0487,0.008100000000000001,0.013500000000000002,-0.0004,0.0040999999999999995,-0.8366666666666668,0.09259259259259256,-0.03709259259259256,0.0555,-0.0194581473651243,0.023338048090523422,,,-0.12425718311584877,0.0
1975-07,-0.066,0.026600000000000002,0.0176,0.0034999999999999996,0.0048,-0.11000000000000014,0.09183673469387754,-0.030836734693877543,0.061,-0.0127657757663735,0.02338777404526171,,,-0.1171888356515679,0.0
1975-08,-0.028399999999999998,-0.0317,-0.0091,-0.0016,0.0048,0.18666666666666654,0.09533468559837743,-0.03393468559837744,0.061399999999999996,-0.006536416272724388,0.0234375,,,-0.10985278453964276,0.0
1975-09,-0.0426,-0.0016,0.0033,0.004,0.0053,0.49666666666666653,0.08617234468937895,-0.02377234468937895,0.062400000000000004,-0.006420247903213605,0.023898439971528074,,,-0.0914480752311182,0.0
1975-10,0.053200000000000004,-0.0408,0.0034999999999999996,-0.0022,0.005600000000000001,0.6633333333333332,0.07905138339920947,-0.020851383399209472,0.0582,-0.012785351294668068,0.024359379943056148,,,-0.07971660053275553,0.0
1975-11,0.0265,-0.012199999999999999,0.0203,-0.005,0.0040999999999999995,0.5466666666666665,0.07647058823529407,-0.02427058823529407,0.052199999999999996,-0.018864097363083365,0.02459544023757987,,,-0.07314472672138828,0.0
1975-12,-0.016,-0.0087,0.017,-0.001,0.0048,0.3566666666666665,0.0737864077669903,-0.0217864077669903,0.052000000000000005,-0.012385936922388652,0.02483150053210359,,,-0.04029770009030942,0.0
1976-01,0.1215,0.0487,0.0863,0.0437,0.004699999999999999,0.4433333333333332,0.07129094412331405,-0.022590944123314048,0.0487,-0.0077604392758954255,0.024836802897630794,,,0.009228764448925508,0.0
1976-02,0.0031,0.0697,0.0571,0.0038,0.0034000000000000002,0.8099999999999999,0.06692160611854692,-0.019221606118546924,0.04769999999999999,-0.009548982116747151,0.024842105263158,,,0.03698309041275594,0.0
